spectrum_id,compound_name,adhesive_class,spectral_type,wn_400,wn_418,wn_436,wn_454,wn_472,wn_490,wn_509,wn_527,wn_545,wn_563,wn_581,wn_599,wn_617,wn_635,wn_653,wn_671,wn_689,wn_708,wn_726,wn_744,wn_762,wn_780,wn_798,wn_816,wn_834,wn_852,wn_870,wn_888,wn_907,wn_925,wn_943,wn_961,wn_979,wn_997,wn_1015,wn_1033,wn_1051,wn_1069,wn_1087,wn_1106,wn_1124,wn_1142,wn_1160,wn_1178,wn_1196,wn_1214,wn_1232,wn_1250,wn_1268,wn_1286,wn_1305,wn_1323,wn_1341,wn_1359,wn_1377,wn_1395,wn_1413,wn_1431,wn_1449,wn_1467,wn_1485,wn_1504,wn_1522,wn_1540,wn_1558,wn_1576,wn_1594,wn_1612,wn_1630,wn_1648,wn_1666,wn_1684,wn_1703,wn_1721,wn_1739,wn_1757,wn_1775,wn_1793,wn_1811,wn_1829,wn_1847,wn_1865,wn_1883,wn_1902,wn_1920,wn_1938,wn_1956,wn_1974,wn_1992,wn_2010,wn_2028,wn_2046,wn_2064,wn_2082,wn_2101,wn_2119,wn_2137,wn_2155,wn_2173,wn_2191,wn_2209,wn_2227,wn_2245,wn_2263,wn_2281,wn_2299,wn_2318,wn_2336,wn_2354,wn_2372,wn_2390,wn_2408,wn_2426,wn_2444,wn_2462,wn_2480,wn_2498,wn_2517,wn_2535,wn_2553,wn_2571,wn_2589,wn_2607,wn_2625,wn_2643,wn_2661,wn_2679,wn_2697,wn_2716,wn_2734,wn_2752,wn_2770,wn_2788,wn_2806,wn_2824,wn_2842,wn_2860,wn_2878,wn_2896,wn_2915,wn_2933,wn_2951,wn_2969,wn_2987,wn_3005,wn_3023,wn_3041,wn_3059,wn_3077,wn_3095,wn_3114,wn_3132,wn_3150,wn_3168,wn_3186,wn_3204,wn_3222,wn_3240,wn_3258,wn_3276,wn_3294,wn_3313,wn_3331,wn_3349,wn_3367,wn_3385,wn_3403,wn_3421,wn_3439,wn_3457,wn_3475,wn_3493,wn_3512,wn_3530,wn_3548,wn_3566,wn_3584,wn_3602,wn_3620,wn_3638,wn_3656,wn_3674,wn_3692,wn_3711,wn_3729,wn_3747,wn_3765,wn_3783,wn_3801,wn_3819,wn_3837,wn_3855,wn_3873,wn_3891,wn_3910,wn_3928,wn_3946,wn_3964,wn_3982,wn_4000
SPEC-00521,Bisphenol A diglycidyl ether,Epoxy,FTIR,0.054710,0.050493,0.058530,0.062113,0.064274,0.052124,0.063158,0.053582,0.052498,0.054949,0.066706,0.061924,0.047810,0.074141,0.068639,0.070890,0.070798,0.061803,0.069690,0.081433,0.081202,0.122869,0.161068,0.355589,0.746688,0.508177,0.250437,0.291383,0.632337,0.629583,0.289495,0.172214,0.191126,0.292441,0.473671,0.669451,0.563562,0.335206,0.265431,0.207527,0.144429,0.117936,0.121113,0.149916,0.171376,0.288803,0.631748,1.000000,0.666096,0.319415,0.178585,0.129658,0.114517,0.097983,0.091672,0.090191,0.088439,0.116947,0.125127,0.168176,0.378286,0.714637,0.596302,0.273927,0.186934,0.254025,0.506001,0.595783,0.305686,0.156018,0.105046,0.080612,0.087230,0.086690,0.084099,0.083035,0.071095,0.073132,0.069705,0.061617,0.050391,0.073699,0.072214,0.063811,0.067442,0.068015,0.066987,0.071576,0.077051,0.076347,0.072058,0.077131,0.071866,0.094717,0.069419,0.055327,0.083002,0.062715,0.071628,0.077801,0.100947,0.144695,0.089341,0.076410,0.082975,0.078532,0.067777,0.074747,0.095769,0.085127,0.073118,0.079645,0.055626,0.086548,0.091994,0.071978,0.089178,0.083949,0.075617,0.070284,0.055855,0.064815,0.079581,0.068096,0.079890,0.099819,0.089524,0.083174,0.085807,0.113628,0.133661,0.151983,0.156534,0.158785,0.159845,0.268728,0.447562,0.526484,0.460784,0.477786,0.546306,0.400207,0.244680,0.173738,0.157577,0.114527,0.131018,0.123925,0.111022,0.157997,0.146972,0.128289,0.168243,0.164121,0.184988,0.196783,0.213732,0.260564,0.293432,0.349175,0.416634,0.511644,0.573805,0.697290,0.761452,0.824199,0.844023,0.814650,0.741293,0.655715,0.553419,0.472417,0.398080,0.333627,0.284321,0.249854,0.206680,0.187827,0.181268,0.161187,0.159976,0.147551,0.112023,0.101288,0.107523,0.101799,0.110922,0.111229,0.096416,0.102546,0.088669,0.110554,0.108978,0.098076,0.094128,0.095969,0.096470,0.102519,0.072504,0.101302
SPEC-00207,Acrylic acid,Acrylic/PSA,Raman,0.096435,0.076450,0.060666,0.060024,0.093826,0.093599,0.120047,0.094495,0.118764,0.166070,0.317718,0.486666,0.348364,0.167391,0.136711,0.129428,0.102158,0.113075,0.112404,0.105072,0.121774,0.162908,0.328913,0.461502,0.243745,0.150208,0.129374,0.106185,0.134255,0.121200,0.157152,0.215361,0.390188,0.484598,0.243383,0.173163,0.155239,0.143124,0.144402,0.160310,0.229436,0.470088,0.784341,0.419117,0.181122,0.147636,0.129180,0.126515,0.123918,0.112755,0.133207,0.138214,0.142536,0.102676,0.160125,0.187852,0.262730,0.455757,0.784913,0.540163,0.300755,0.191990,0.139529,0.162856,0.128698,0.148209,0.160559,0.242379,0.393764,0.448634,0.262729,0.247788,0.408064,0.749250,0.759768,0.390789,0.224925,0.181901,0.171579,0.160001,0.158584,0.144754,0.123154,0.136946,0.142058,0.153753,0.126251,0.142391,0.127826,0.154938,0.160755,0.146400,0.143734,0.149575,0.130688,0.144244,0.140224,0.154002,0.131750,0.148614,0.136560,0.140185,0.143603,0.144587,0.143872,0.171141,0.136235,0.146843,0.131843,0.155653,0.136163,0.164109,0.134527,0.142606,0.118535,0.139338,0.137483,0.148789,0.128886,0.148968,0.141736,0.141260,0.129331,0.151335,0.138299,0.167822,0.156822,0.178293,0.226329,0.226351,0.177413,0.164094,0.164306,0.161673,0.184619,0.181676,0.226883,0.270758,0.382083,0.657989,1.000000,0.892727,0.566961,0.329911,0.235635,0.198367,0.164357,0.152853,0.150192,0.141344,0.150467,0.138903,0.152286,0.128659,0.142942,0.123638,0.127840,0.109194,0.154980,0.126951,0.127281,0.115666,0.127084,0.134553,0.124541,0.133891,0.117102,0.106604,0.116740,0.105112,0.098107,0.115455,0.136947,0.125602,0.113198,0.096842,0.120693,0.113452,0.092544,0.128088,0.103493,0.100116,0.115261,0.103528,0.082823,0.089114,0.121874,0.125884,0.088792,0.100307,0.128565,0.118554,0.123433,0.094665,0.098073,0.103604,0.104046,0.121774,0.098663,0.111242
SPEC-00411,Polypropylene wax,Hot-melt,FTIR,0.019150,0.019713,0.007660,0.025644,0.000000,0.021608,0.014788,0.034064,0.018675,0.023380,0.024939,0.019932,0.026451,0.026970,0.050547,0.066964,0.148879,0.350985,0.455876,0.196684,0.077193,0.046067,0.024073,0.045688,0.047045,0.005660,0.023484,0.038104,0.048215,0.047840,0.066065,0.132763,0.218381,0.383152,0.519244,0.377597,0.210544,0.128728,0.071707,0.073046,0.127696,0.180274,0.120700,0.093231,0.075285,0.179655,0.367080,0.317731,0.154109,0.099029,0.095573,0.046940,0.073930,0.216337,0.368950,0.196275,0.147955,0.198824,0.473999,0.722021,0.369738,0.137393,0.101914,0.035717,0.063099,0.043821,0.039346,0.024145,0.066279,0.036674,0.042911,0.075879,0.175229,0.415338,0.528219,0.273976,0.125394,0.090319,0.070344,0.036895,0.042483,0.055035,0.038130,0.031023,0.032178,0.033367,0.063857,0.073129,0.039346,0.024702,0.030820,0.032034,0.051619,0.035627,0.016897,0.042020,0.038789,0.036708,0.036736,0.046757,0.013962,0.065556,0.045828,0.060318,0.040350,0.023541,0.027580,0.041367,0.039978,0.044145,0.047502,0.016909,0.042527,0.050409,0.040740,0.053171,0.033697,0.040800,0.047209,0.041352,0.047341,0.027826,0.069097,0.051468,0.043721,0.056634,0.036142,0.077617,0.054129,0.041223,0.095102,0.106905,0.139897,0.216370,0.384818,0.788183,0.944293,0.739616,0.804019,1.000000,0.706128,0.396011,0.209907,0.156211,0.118889,0.079986,0.079180,0.098432,0.073657,0.049268,0.052907,0.035260,0.072367,0.044797,0.067418,0.032448,0.051525,0.062929,0.062262,0.065551,0.061190,0.067042,0.063959,0.044981,0.032445,0.071538,0.074876,0.069373,0.056415,0.033189,0.037836,0.058148,0.043084,0.047933,0.067897,0.067236,0.084317,0.069941,0.055488,0.042116,0.043949,0.043119,0.034234,0.063108,0.072550,0.069616,0.053491,0.058656,0.061990,0.059093,0.065510,0.024651,0.036633,0.048637,0.085151,0.060759,0.044910,0.054857,0.053896,0.076068
SPEC-00151,Methyl methacrylate,Acrylic/PSA,Raman,0.068371,0.054874,0.040053,0.027376,0.077275,0.035891,0.038439,0.090100,0.035012,0.130317,0.118088,0.290633,0.146085,0.081823,0.123018,0.090603,0.111126,0.070505,0.063798,0.104008,0.107163,0.169715,0.346701,0.344812,0.262238,0.173573,0.098946,0.158768,0.079653,0.114571,0.146673,0.234001,0.412657,0.444535,0.249352,0.106819,0.154937,0.166329,0.135104,0.104487,0.207546,0.362501,0.629593,0.483317,0.245618,0.117847,0.151353,0.143267,0.115024,0.160568,0.161466,0.142298,0.147687,0.161979,0.161429,0.204194,0.252289,0.411651,0.746980,0.524672,0.311393,0.200139,0.192477,0.169180,0.153422,0.157678,0.152165,0.284260,0.462063,0.468418,0.300198,0.242147,0.347358,0.688065,0.562557,0.373728,0.250207,0.220186,0.139110,0.163353,0.156672,0.174386,0.161998,0.156050,0.191918,0.223127,0.124793,0.193545,0.141598,0.114079,0.133480,0.190595,0.137955,0.155196,0.165085,0.175401,0.179449,0.169821,0.182448,0.156034,0.165267,0.187741,0.146547,0.158595,0.176834,0.194766,0.155432,0.189277,0.157383,0.158248,0.163305,0.151929,0.105860,0.180889,0.154377,0.138452,0.126650,0.216252,0.160768,0.160535,0.133837,0.183913,0.136446,0.158443,0.150459,0.130583,0.149330,0.185015,0.135114,0.199596,0.116047,0.173031,0.194471,0.153866,0.203041,0.208818,0.243692,0.303988,0.453927,0.690077,0.874979,1.000000,0.747795,0.446979,0.328765,0.203851,0.219819,0.192059,0.149729,0.133723,0.118399,0.085814,0.116515,0.143224,0.131702,0.128205,0.067802,0.152646,0.128648,0.121186,0.161199,0.141189,0.131537,0.114475,0.145416,0.118258,0.132849,0.107737,0.113368,0.077345,0.135428,0.094846,0.093212,0.091156,0.158665,0.111896,0.089765,0.106941,0.137182,0.067751,0.070633,0.061399,0.129676,0.117738,0.121971,0.114853,0.097381,0.106973,0.077465,0.118289,0.114822,0.075339,0.070992,0.072854,0.113795,0.103559,0.114290,0.084261,0.050751,0.078924
SPEC-00100,Ethyl acrylate,Acrylic/PSA,IR,0.020388,0.027513,0.028814,0.036023,0.033228,0.051754,0.044058,0.038268,0.045962,0.020884,0.013588,0.038134,0.042906,0.048100,0.053500,0.069414,0.057638,0.117764,0.264181,0.438186,0.248466,0.110370,0.050788,0.048018,0.062768,0.033880,0.028849,0.053651,0.016378,0.057240,0.027489,0.048743,0.028984,0.030226,0.056806,0.061959,0.099942,0.108531,0.135843,0.242137,0.461666,0.858929,0.886753,0.521491,0.314945,0.293098,0.516693,0.470891,0.207111,0.131080,0.106828,0.080245,0.143248,0.247159,0.540295,0.372136,0.258847,0.406141,0.602234,0.360840,0.130661,0.103732,0.068001,0.075243,0.078924,0.062673,0.073942,0.081805,0.091192,0.106170,0.150211,0.226035,0.487366,0.978431,1.000000,0.503560,0.215944,0.146798,0.102097,0.098958,0.083802,0.121431,0.120998,0.094903,0.057235,0.069931,0.057967,0.067346,0.045837,0.045545,0.051064,0.044582,0.083517,0.048091,0.053988,0.060327,0.071281,0.059242,0.056429,0.057166,0.049731,0.037534,0.052230,0.054582,0.043649,0.053895,0.062242,0.071524,0.063804,0.065031,0.045175,0.049912,0.063155,0.065730,0.044264,0.045854,0.088490,0.071885,0.111307,0.145663,0.059541,0.078512,0.056576,0.052811,0.060418,0.042907,0.063377,0.084397,0.059201,0.095051,0.102507,0.083810,0.111393,0.123474,0.183806,0.285364,0.429946,0.512136,0.450081,0.496453,0.640452,0.664219,0.460740,0.270086,0.174669,0.107111,0.099426,0.093222,0.104226,0.068697,0.086109,0.082735,0.068700,0.093590,0.073431,0.078517,0.098039,0.092597,0.102573,0.096316,0.067755,0.097245,0.086343,0.129421,0.152811,0.186985,0.241701,0.277848,0.339716,0.381815,0.329064,0.271536,0.209848,0.162376,0.135034,0.106363,0.116000,0.080125,0.083136,0.058956,0.076328,0.103473,0.085692,0.092483,0.082444,0.079736,0.133472,0.089208,0.094836,0.078741,0.085984,0.072766,0.091901,0.093186,0.081377,0.077959,0.093793,0.085407,0.088927,0.060679
SPEC-00620,Cycloaliphatic epoxy,Epoxy,Raman,0.083008,0.061711,0.073647,0.074790,0.073130,0.067272,0.086146,0.074091,0.084420,0.093328,0.103246,0.104118,0.194940,0.450387,0.325451,0.146805,0.121908,0.114685,0.108503,0.098237,0.106073,0.141094,0.242138,0.538661,0.668875,0.309277,0.166444,0.130644,0.102855,0.096349,0.099524,0.111593,0.104656,0.111913,0.107496,0.116576,0.158151,0.231487,0.419831,0.606372,0.449118,0.252437,0.180029,0.160760,0.172585,0.253004,0.411349,0.543559,0.334586,0.190386,0.159177,0.140860,0.118542,0.110175,0.121903,0.127974,0.154923,0.218823,0.413039,0.518367,0.273666,0.188120,0.149585,0.147583,0.175226,0.254667,0.516075,1.000000,0.671934,0.297028,0.176983,0.152604,0.127750,0.120811,0.113498,0.103716,0.111611,0.107246,0.104583,0.109731,0.103078,0.105335,0.091464,0.116883,0.100529,0.108827,0.094206,0.081891,0.092807,0.109485,0.090599,0.101127,0.082279,0.100346,0.089418,0.079167,0.087495,0.084762,0.074569,0.082487,0.092578,0.085262,0.072181,0.075204,0.091330,0.080387,0.084340,0.080962,0.089303,0.092438,0.125568,0.152148,0.127604,0.087798,0.072525,0.076458,0.071357,0.061056,0.090323,0.085770,0.070584,0.088357,0.066203,0.072267,0.058880,0.082763,0.065338,0.063909,0.062433,0.074241,0.076298,0.082056,0.081032,0.095993,0.112937,0.182699,0.284215,0.374691,0.316241,0.387959,0.423952,0.269008,0.158274,0.116265,0.117081,0.157940,0.289666,0.454454,0.316533,0.167763,0.097467,0.083710,0.066842,0.068499,0.059262,0.046521,0.052111,0.076306,0.117663,0.115815,0.086986,0.058894,0.032493,0.026869,0.038649,0.039739,0.033006,0.050780,0.046911,0.046202,0.050026,0.046229,0.028610,0.036742,0.042748,0.008574,0.032389,0.036203,0.037629,0.034430,0.034613,0.019957,0.039201,0.030781,0.034363,0.054036,0.040464,0.018285,0.023996,0.025951,0.025239,0.042541,0.030057,0.021932,0.034094,0.022717,0.039993,0.037947,0.026780,0.020734
SPEC-00929,Toluene diisocyanate,Polyurethane,Raman,0.130900,0.162091,0.135342,0.157975,0.159714,0.111243,0.149895,0.105887,0.111974,0.129095,0.160919,0.170608,0.232291,0.462449,0.336312,0.165602,0.195530,0.111313,0.165752,0.112252,0.157730,0.114052,0.150390,0.171918,0.152809,0.192260,0.150172,0.121400,0.186407,0.172513,0.160005,0.195883,0.178852,0.191631,0.209663,0.265410,0.429257,0.817457,0.645611,0.335761,0.172288,0.217415,0.200182,0.172479,0.152083,0.184140,0.185032,0.223541,0.250089,0.386275,0.631119,0.515214,0.325275,0.246527,0.258562,0.274157,0.376463,0.710693,0.817787,0.521050,0.350466,0.439149,0.632084,0.678459,0.412547,0.277604,0.334231,0.598214,0.559228,0.324910,0.312934,0.337784,0.637415,1.000000,0.864853,0.536169,0.310200,0.266008,0.179525,0.220771,0.217302,0.183208,0.202883,0.198530,0.172925,0.201565,0.205554,0.211074,0.235015,0.204195,0.240027,0.179800,0.194256,0.247218,0.210065,0.212365,0.220817,0.199635,0.224035,0.227938,0.174551,0.254596,0.318879,0.281968,0.161726,0.190918,0.206630,0.213447,0.211805,0.166849,0.185868,0.181349,0.209315,0.194329,0.210013,0.175785,0.126646,0.207092,0.226950,0.197148,0.149843,0.156630,0.167005,0.171047,0.149342,0.199113,0.198518,0.180495,0.173685,0.200112,0.186675,0.195508,0.227934,0.260957,0.303013,0.480167,0.758384,0.814974,0.648600,0.720905,0.898833,0.664018,0.375544,0.248270,0.184966,0.204003,0.178009,0.180470,0.183429,0.170315,0.195778,0.177859,0.181844,0.136526,0.169044,0.097527,0.177634,0.142227,0.163116,0.130466,0.151616,0.144438,0.131640,0.145766,0.128430,0.161860,0.148812,0.118135,0.084945,0.112730,0.139407,0.134407,0.112401,0.088311,0.132416,0.097541,0.114362,0.093562,0.131748,0.086064,0.083414,0.083693,0.079759,0.151116,0.109331,0.072939,0.097682,0.080423,0.141405,0.105323,0.047624,0.079768,0.099598,0.063990,0.090011,0.054649,0.112294,0.081921,0.057004,0.097351
SPEC-00333,Nitrile rubber,Rubber-based,Raman,0.156740,0.270326,0.193904,0.127923,0.109621,0.051548,0.075839,0.104430,0.075455,0.089264,0.081014,0.073011,0.079298,0.109870,0.087913,0.116725,0.198651,0.280082,0.189507,0.075975,0.102741,0.080253,0.067351,0.091910,0.074183,0.081958,0.093089,0.087999,0.112827,0.092962,0.088392,0.201673,0.257532,0.403129,0.304586,0.198732,0.132797,0.127435,0.159781,0.129399,0.094184,0.122575,0.091145,0.121509,0.132578,0.113645,0.128647,0.092922,0.160628,0.275548,0.451525,0.368476,0.192897,0.155513,0.126314,0.167470,0.208812,0.331481,0.504680,0.340969,0.212874,0.129522,0.129461,0.112720,0.136319,0.126658,0.138593,0.164239,0.367872,0.719384,1.000000,0.548192,0.291736,0.162800,0.147459,0.122498,0.096922,0.104512,0.110189,0.099788,0.109178,0.101615,0.084109,0.081364,0.106016,0.110487,0.059486,0.099547,0.033220,0.117424,0.109642,0.159326,0.146507,0.095229,0.099185,0.079943,0.089342,0.083018,0.094746,0.086327,0.063161,0.108731,0.098075,0.068510,0.101872,0.056463,0.094223,0.107635,0.109654,0.111439,0.090090,0.051911,0.102787,0.094096,0.100250,0.094435,0.103093,0.101448,0.131917,0.073070,0.069648,0.088443,0.100738,0.081811,0.067674,0.106940,0.100213,0.094467,0.077776,0.115989,0.132160,0.118299,0.136527,0.171498,0.284117,0.437006,0.543317,0.476800,0.394448,0.543259,0.696275,0.600520,0.371789,0.252482,0.320854,0.328605,0.129526,0.139048,0.140780,0.095060,0.072671,0.079216,0.081495,0.098822,0.117710,0.085670,0.089010,0.069552,0.104364,0.105899,0.092643,0.109599,0.089427,0.073550,0.088815,0.062573,0.089599,0.080882,0.055661,0.133726,0.102909,0.055336,0.052546,0.086332,0.087713,0.091961,0.085994,0.080930,0.079771,0.090318,0.055855,0.085356,0.083604,0.125953,0.097150,0.054742,0.097719,0.056150,0.079336,0.090104,0.081039,0.089502,0.090154,0.094034,0.070014,0.041328,0.091040,0.060051,0.103719,0.092982
SPEC-00772,Octyl cyanoacrylate,Cyanoacrylate,IR,0.064385,0.056198,0.053343,0.026227,0.083683,0.015941,0.023108,0.077539,0.061714,0.047625,0.057090,0.061696,0.067307,0.112379,0.004874,0.054174,0.054463,0.098781,0.036671,0.063078,0.050686,0.152262,0.262748,0.326272,0.172836,0.080181,0.134860,0.052287,0.078801,0.078923,0.077312,0.094919,0.082157,0.085085,0.117808,0.209716,0.445211,0.497988,0.310389,0.189992,0.138949,0.185096,0.223889,0.544368,0.541774,0.295812,0.161884,0.093469,0.108192,0.121002,0.059560,0.130828,0.142954,0.284216,0.347828,0.231227,0.261390,0.415086,0.574407,0.346629,0.147840,0.112437,0.129105,0.077200,0.084537,0.099800,0.067724,0.120688,0.103722,0.150653,0.069544,0.208645,0.331517,0.675846,0.959671,0.604808,0.255054,0.165974,0.116689,0.119097,0.087849,0.080196,0.085816,0.088608,0.099759,0.116276,0.058462,0.057901,0.073885,0.092731,0.093346,0.087492,0.120554,0.076848,0.093744,0.068136,0.084832,0.125353,0.119016,0.197100,0.356368,0.788490,1.000000,0.417604,0.205428,0.139389,0.110021,0.093482,0.091808,0.089806,0.048821,0.098467,0.090985,0.081361,0.055109,0.047930,0.083727,0.085937,0.095971,0.059767,0.062568,0.105560,0.088714,0.110251,0.114910,0.087266,0.097843,0.089616,0.065372,0.093105,0.124050,0.124709,0.078896,0.098089,0.093423,0.103183,0.067555,0.164580,0.183307,0.267583,0.440958,0.570836,0.379244,0.200207,0.142759,0.149206,0.101895,0.102813,0.087160,0.123224,0.069641,0.127497,0.087023,0.067860,0.074517,0.052616,0.057649,0.082528,0.066088,0.104146,0.069321,0.082899,0.051747,0.082154,0.108046,0.111132,0.070183,0.106618,0.075122,0.040085,0.126334,0.074850,0.091767,0.093429,0.138261,0.041705,0.162311,0.096338,0.105181,0.060105,0.101529,0.056453,0.074442,0.069982,0.134834,0.129339,0.095120,0.083062,0.093882,0.049306,0.059973,0.032519,0.038957,0.067858,0.081474,0.135849,0.049444,0.022051,0.085912,0.049829
SPEC-00578,Cycloaliphatic epoxy,Epoxy,Raman,0.112964,0.104670,0.111345,0.113633,0.116246,0.122585,0.120611,0.121177,0.121099,0.150401,0.147793,0.178663,0.280062,0.495623,0.412669,0.226567,0.151312,0.157597,0.162054,0.155023,0.169874,0.197097,0.294845,0.576634,0.674040,0.369935,0.223049,0.173821,0.159305,0.153396,0.147247,0.157017,0.144876,0.154080,0.156717,0.152877,0.180404,0.228434,0.359754,0.540305,0.452114,0.284138,0.208148,0.204183,0.208488,0.297700,0.551191,0.740109,0.399473,0.239307,0.192931,0.171934,0.172290,0.176841,0.175431,0.192963,0.219890,0.311503,0.459368,0.494143,0.328870,0.239657,0.219640,0.226281,0.264982,0.389476,0.723762,1.000000,0.644303,0.387128,0.313348,0.250164,0.203420,0.188368,0.182237,0.187860,0.174747,0.164929,0.168621,0.166863,0.159903,0.159598,0.164345,0.166254,0.162034,0.157290,0.164130,0.164043,0.154179,0.162591,0.159186,0.157183,0.155627,0.157197,0.155078,0.166923,0.150730,0.156186,0.150373,0.146353,0.155167,0.146780,0.151660,0.161384,0.156300,0.147932,0.128420,0.137048,0.147640,0.148521,0.142431,0.138904,0.144997,0.140527,0.138702,0.153937,0.140376,0.138538,0.139456,0.133987,0.146332,0.143188,0.141202,0.154874,0.126721,0.115906,0.142701,0.134176,0.141617,0.146659,0.157470,0.155966,0.169708,0.201627,0.258704,0.386069,0.528681,0.539278,0.503658,0.599332,0.691383,0.568539,0.390474,0.304408,0.264151,0.271392,0.393626,0.516105,0.406322,0.246398,0.173166,0.144439,0.131663,0.131500,0.115449,0.113306,0.105812,0.110428,0.104532,0.109198,0.098776,0.099696,0.096768,0.106894,0.103618,0.096561,0.095683,0.094358,0.096984,0.102489,0.100459,0.090581,0.094343,0.077521,0.088929,0.086012,0.091528,0.087616,0.087200,0.087598,0.085277,0.090295,0.080481,0.089197,0.092222,0.081497,0.089597,0.084469,0.085132,0.095910,0.078699,0.082233,0.081653,0.085609,0.098958,0.084787,0.078594,0.087890,0.082531,0.084229
SPEC-00190,Butyl acrylate,Acrylic/PSA,Raman,0.157933,0.206705,0.145836,0.184108,0.149868,0.188635,0.149653,0.137097,0.174439,0.185271,0.316534,0.503548,0.358342,0.242221,0.158037,0.202772,0.179727,0.198227,0.239196,0.161397,0.194565,0.301179,0.501840,0.669052,0.440395,0.242949,0.195680,0.269057,0.133889,0.200606,0.163742,0.248375,0.430119,0.499078,0.266238,0.211749,0.221071,0.239273,0.190779,0.220860,0.307546,0.548804,0.843522,0.457717,0.284834,0.223920,0.185811,0.182562,0.232128,0.190552,0.153810,0.172272,0.194210,0.233678,0.246694,0.283409,0.427532,0.728346,1.000000,0.682211,0.390727,0.236701,0.230820,0.247556,0.244828,0.226376,0.206521,0.296892,0.460642,0.534080,0.373911,0.330904,0.610635,0.984343,0.789389,0.415878,0.239313,0.178170,0.179065,0.154472,0.140857,0.137825,0.150155,0.215460,0.160730,0.161926,0.163650,0.164116,0.219810,0.180386,0.195764,0.131964,0.145592,0.176405,0.163482,0.167184,0.182352,0.161440,0.204875,0.198857,0.180908,0.225098,0.177499,0.148348,0.181960,0.194378,0.195817,0.157547,0.130165,0.145351,0.166923,0.219027,0.167934,0.167191,0.141091,0.167808,0.142303,0.183342,0.130010,0.161457,0.155216,0.176143,0.222968,0.110676,0.143349,0.145539,0.193067,0.171547,0.174060,0.183466,0.160549,0.177577,0.185875,0.152399,0.172428,0.223061,0.221810,0.220703,0.347713,0.602998,0.986984,0.858708,0.504442,0.311961,0.272742,0.264811,0.193559,0.192761,0.187314,0.179932,0.103565,0.189742,0.172594,0.176569,0.130605,0.109179,0.121617,0.165399,0.180739,0.115156,0.118930,0.111516,0.127351,0.131231,0.073422,0.198338,0.153915,0.147313,0.113745,0.163469,0.130634,0.105596,0.192425,0.144168,0.117294,0.161771,0.087359,0.114636,0.111707,0.196575,0.174516,0.128810,0.155150,0.162080,0.153085,0.136089,0.106351,0.137227,0.141039,0.154396,0.136722,0.106004,0.106544,0.112035,0.137178,0.137534,0.077046,0.090326,0.132394,0.117380
SPEC-00140,Methyl methacrylate,Acrylic/PSA,Raman,0.106412,0.088978,0.105342,0.097064,0.100174,0.082812,0.125828,0.086328,0.062886,0.143984,0.200611,0.353950,0.204888,0.128329,0.128149,0.117181,0.144467,0.114677,0.111100,0.160133,0.189963,0.265839,0.425943,0.399385,0.220073,0.164470,0.161548,0.153175,0.148980,0.266606,0.228616,0.224951,0.388009,0.524833,0.363553,0.209915,0.150139,0.162268,0.156800,0.219539,0.281210,0.437392,0.671199,0.465106,0.262778,0.204738,0.189944,0.142594,0.161139,0.155992,0.146276,0.166111,0.167211,0.160962,0.168600,0.182219,0.224619,0.433621,0.658742,0.375323,0.215331,0.207812,0.202171,0.148009,0.216811,0.186807,0.230865,0.298914,0.532342,0.575445,0.433736,0.379562,0.585593,1.000000,0.995461,0.550133,0.312222,0.236452,0.192978,0.196228,0.193452,0.206993,0.221971,0.200129,0.186899,0.204371,0.190943,0.218634,0.209244,0.205792,0.183999,0.174288,0.183560,0.222265,0.166095,0.168651,0.180469,0.206931,0.184057,0.160162,0.158213,0.184786,0.157878,0.215588,0.179171,0.186919,0.190185,0.202579,0.169582,0.188949,0.215075,0.171346,0.175865,0.198824,0.161699,0.222507,0.174020,0.208776,0.203395,0.186052,0.176965,0.200794,0.198703,0.214200,0.161089,0.189555,0.174685,0.189879,0.197330,0.204138,0.154091,0.228667,0.219170,0.216449,0.274110,0.232100,0.259959,0.339388,0.533713,0.706738,0.895830,0.927926,0.672588,0.514815,0.330810,0.263709,0.215907,0.211238,0.200573,0.226939,0.201351,0.183390,0.174739,0.184451,0.179275,0.137912,0.152015,0.202219,0.158201,0.136149,0.165190,0.164391,0.165710,0.168947,0.151928,0.150121,0.152083,0.117436,0.149366,0.147781,0.148291,0.156615,0.119354,0.141923,0.120984,0.138301,0.145991,0.111221,0.123879,0.136144,0.112406,0.140768,0.142321,0.128667,0.116317,0.124077,0.105684,0.113561,0.141525,0.111673,0.137527,0.115595,0.107455,0.115581,0.102304,0.090690,0.135444,0.098020,0.104512,0.121143
